LSiSi/LNaNa,LSiSi/LHH,log_a,log_b
b,c,1.38,1.9900000000000002
b,c,1.38,2.0
b,c,1.3900000000000001,1.31
b,c,1.3900000000000001,1.3199999999999998
b,c,1.3900000000000001,1.33
b,c,1.3900000000000001,1.3399999999999999
b,c,1.3900000000000001,1.35
b,c,1.3900000000000001,1.3599999999999999
b,c,1.3900000000000001,1.37
b,c,1.3900000000000001,1.38
b,c,1.3900000000000001,1.3900000000000001
b,c,1.3900000000000001,1.4
b,c,1.3900000000000001,1.4100000000000001
b,c,1.3900000000000001,1.42
b,c,1.3900000000000001,1.4300000000000002
b,c,1.3900000000000001,1.44
b,c,1.3900000000000001,1.4500000000000002
b,c,1.3900000000000001,1.46
b,c,1.3900000000000001,1.4700000000000002
b,c,1.3900000000000001,1.48
b,c,1.3900000000000001,1.4900000000000002
b,c,1.3900000000000001,1.5
b,c,1.3900000000000001,1.5099999999999998
b,c,1.3900000000000001,1.52
b,c,1.3900000000000001,1.5299999999999998
b,c,1.3900000000000001,1.54
b,c,1.3900000000000001,1.5499999999999998
b,c,1.3900000000000001,1.56
b,c,1.3900000000000001,1.5699999999999998
b,c,1.3900000000000001,1.58
b,c,1.3900000000000001,1.5899999999999999
b,c,1.3900000000000001,1.6
b,c,1.3900000000000001,1.6099999999999999
b,c,1.3900000000000001,1.62
b,c,1.3900000000000001,1.63
b,c,1.3900000000000001,1.6400000000000001
b,c,1.3900000000000001,1.65
b,c,1.3900000000000001,1.6600000000000001
b,c,1.3900000000000001,1.67
b,c,1.3900000000000001,1.6800000000000002
b,c,1.3900000000000001,1.69
b,c,1.3900000000000001,1.7000000000000002
b,c,1.3900000000000001,1.71
b,c,1.3900000000000001,1.7200000000000002
b,c,1.3900000000000001,1.73
b,c,1.3900000000000001,1.7400000000000002
b,c,1.3900000000000001,1.75
b,c,1.3900000000000001,1.7599999999999998
b,c,1.3900000000000001,1.77
b,c,1.3900000000000001,1.7799999999999998
b,c,1.3900000000000001,1.79
b,c,1.3900000000000001,1.7999999999999998
b,c,1.3900000000000001,1.81
b,c,1.3900000000000001,1.8199999999999998
b,c,1.3900000000000001,1.83
b,c,1.3900000000000001,1.8399999999999999
b,c,1.3900000000000001,1.85
b,c,1.3900000000000001,1.8599999999999999
b,c,1.3900000000000001,1.87
b,c,1.3900000000000001,1.88
b,c,1.3900000000000001,1.8900000000000001
b,c,1.3900000000000001,1.9
b,c,1.3900000000000001,1.9100000000000001
b,c,1.3900000000000001,1.92
b,c,1.3900000000000001,1.9300000000000002
b,c,1.3900000000000001,1.94
b,c,1.3900000000000001,1.9500000000000002
b,c,1.3900000000000001,1.96
b,c,1.3900000000000001,1.9700000000000002
b,c,1.3900000000000001,1.98
b,c,1.3900000000000001,1.9900000000000002
b,c,1.3900000000000001,2.0
b,c,1.4,1.29
b,c,1.4,1.2999999999999998
b,c,1.4,1.31
b,c,1.4,1.3199999999999998
b,c,1.4,1.33
b,c,1.4,1.3399999999999999
b,c,1.4,1.35
b,c,1.4,1.3599999999999999
b,c,1.4,1.37
b,c,1.4,1.38
b,c,1.4,1.3900000000000001
b,c,1.4,1.4
b,c,1.4,1.4100000000000001
b,c,1.4,1.42
b,c,1.4,1.4300000000000002
b,c,1.4,1.44
b,c,1.4,1.4500000000000002
b,c,1.4,1.46
b,c,1.4,1.4700000000000002
b,c,1.4,1.48
b,c,1.4,1.4900000000000002
b,c,1.4,1.5
b,c,1.4,1.5099999999999998
b,c,1.4,1.52
b,c,1.4,1.5299999999999998
b,c,1.4,1.54
b,c,1.4,1.5499999999999998
b,c,1.4,1.56
b,c,1.4,1.5699999999999998
b,c,1.4,1.58
b,c,1.4,1.5899999999999999
b,c,1.4,1.6
b,c,1.4,1.6099999999999999
b,c,1.4,1.62
b,c,1.4,1.63
b,c,1.4,1.6400000000000001
b,c,1.4,1.65
b,c,1.4,1.6600000000000001
b,c,1.4,1.67
b,c,1.4,1.6800000000000002
b,c,1.4,1.69
b,c,1.4,1.7000000000000002
b,c,1.4,1.71
b,c,1.4,1.7200000000000002
b,c,1.4,1.73
b,c,1.4,1.7400000000000002
b,c,1.4,1.75
b,c,1.4,1.7599999999999998
b,c,1.4,1.77
b,c,1.4,1.7799999999999998
b,c,1.4,1.79
b,c,1.4,1.7999999999999998
b,c,1.4,1.81
b,c,1.4,1.8199999999999998
b,c,1.4,1.83
b,c,1.4,1.8399999999999999
b,c,1.4,1.85
b,c,1.4,1.8599999999999999
b,c,1.4,1.87
b,c,1.4,1.88
b,c,1.4,1.8900000000000001
b,c,1.4,1.9
b,c,1.4,1.9100000000000001
b,c,1.4,1.92
b,c,1.4,1.9300000000000002
b,c,1.4,1.94
b,c,1.4,1.9500000000000002
b,c,1.4,1.96
b,c,1.4,1.9700000000000002
b,c,1.4,1.98
b,c,1.4,1.9900000000000002
b,c,1.4,2.0
b,c,1.4100000000000001,1.2799999999999998
b,c,1.4100000000000001,1.29
b,c,1.4100000000000001,1.2999999999999998
b,c,1.4100000000000001,1.31
b,c,1.4100000000000001,1.3199999999999998
b,c,1.4100000000000001,1.33
b,c,1.4100000000000001,1.3399999999999999
b,c,1.4100000000000001,1.35
b,c,1.4100000000000001,1.3599999999999999
b,c,1.4100000000000001,1.37
b,c,1.4100000000000001,1.38
b,c,1.4100000000000001,1.3900000000000001
b,c,1.4100000000000001,1.4
b,c,1.4100000000000001,1.4100000000000001
b,c,1.4100000000000001,1.42
b,c,1.4100000000000001,1.4300000000000002
b,c,1.4100000000000001,1.44
b,c,1.4100000000000001,1.4500000000000002
b,c,1.4100000000000001,1.46
b,c,1.4100000000000001,1.4700000000000002
b,c,1.4100000000000001,1.48
b,c,1.4100000000000001,1.4900000000000002
b,c,1.4100000000000001,1.5
b,c,1.4100000000000001,1.5099999999999998
b,c,1.4100000000000001,1.52
b,c,1.4100000000000001,1.5299999999999998
b,c,1.4100000000000001,1.54
b,c,1.4100000000000001,1.5499999999999998
b,c,1.4100000000000001,1.56
b,c,1.4100000000000001,1.5699999999999998
b,c,1.4100000000000001,1.58
b,c,1.4100000000000001,1.5899999999999999
b,c,1.4100000000000001,1.6
b,c,1.4100000000000001,1.6099999999999999
b,c,1.4100000000000001,1.62
b,c,1.4100000000000001,1.63
b,c,1.4100000000000001,1.6400000000000001
b,c,1.4100000000000001,1.65
b,c,1.4100000000000001,1.6600000000000001
b,c,1.4100000000000001,1.67
b,c,1.4100000000000001,1.6800000000000002
b,c,1.4100000000000001,1.69
b,c,1.4100000000000001,1.7000000000000002
b,c,1.4100000000000001,1.71
b,c,1.4100000000000001,1.7200000000000002
b,c,1.4100000000000001,1.73
b,c,1.4100000000000001,1.7400000000000002
b,c,1.4100000000000001,1.75
b,c,1.4100000000000001,1.7599999999999998
b,c,1.4100000000000001,1.77
b,c,1.4100000000000001,1.7799999999999998
b,c,1.4100000000000001,1.79
b,c,1.4100000000000001,1.7999999999999998
b,c,1.4100000000000001,1.81
b,c,1.4100000000000001,1.8199999999999998
b,c,1.4100000000000001,1.83
b,c,1.4100000000000001,1.8399999999999999
b,c,1.4100000000000001,1.85
b,c,1.4100000000000001,1.8599999999999999
b,c,1.4100000000000001,1.87
b,c,1.4100000000000001,1.88
b,c,1.4100000000000001,1.8900000000000001
b,c,1.4100000000000001,1.9
b,c,1.4100000000000001,1.9100000000000001
b,c,1.4100000000000001,1.92
b,c,1.4100000000000001,1.9300000000000002
b,c,1.4100000000000001,1.94
b,c,1.4100000000000001,1.9500000000000002
b,c,1.4100000000000001,1.96
b,c,1.4100000000000001,1.9700000000000002
b,c,1.4100000000000001,1.98
b,c,1.4100000000000001,1.9900000000000002
b,c,1.4100000000000001,2.0
b,c,1.42,1.27
b,c,1.42,1.2799999999999998
b,c,1.42,1.29
b,c,1.42,1.2999999999999998
b,c,1.42,1.31
b,c,1.42,1.3199999999999998
b,c,1.42,1.33
b,c,1.42,1.3399999999999999
b,c,1.42,1.35
b,c,1.42,1.3599999999999999
b,c,1.42,1.37
b,c,1.42,1.38
b,c,1.42,1.3900000000000001
b,c,1.42,1.4
b,c,1.42,1.4100000000000001
b,c,1.42,1.42
b,c,1.42,1.4300000000000002
b,c,1.42,1.44
b,c,1.42,1.4500000000000002
b,c,1.42,1.46
b,c,1.42,1.4700000000000002
b,c,1.42,1.48
b,c,1.42,1.4900000000000002
b,c,1.42,1.5
b,c,1.42,1.5099999999999998
b,c,1.42,1.52
b,c,1.42,1.5299999999999998
b,c,1.42,1.54
b,c,1.42,1.5499999999999998
b,c,1.42,1.56
b,c,1.42,1.5699999999999998
b,c,1.42,1.58
b,c,1.42,1.5899999999999999
b,c,1.42,1.6
b,c,1.42,1.6099999999999999
b,c,1.42,1.62
b,c,1.42,1.63
b,c,1.42,1.6400000000000001
b,c,1.42,1.65
b,c,1.42,1.6600000000000001
b,c,1.42,1.67
b,c,1.42,1.6800000000000002
b,c,1.42,1.69
b,c,1.42,1.7000000000000002
b,c,1.42,1.71
b,c,1.42,1.7200000000000002
b,c,1.42,1.73
b,c,1.42,1.7400000000000002
b,c,1.42,1.75
b,c,1.42,1.7599999999999998
b,c,1.42,1.77
b,c,1.42,1.7799999999999998
b,c,1.42,1.79
b,c,1.42,1.7999999999999998
b,c,1.42,1.81
b,c,1.42,1.8199999999999998
b,c,1.42,1.83
b,c,1.42,1.8399999999999999
b,c,1.42,1.85
b,c,1.42,1.8599999999999999
b,c,1.42,1.87
b,c,1.42,1.88
b,c,1.42,1.8900000000000001
b,c,1.42,1.9
b,c,1.42,1.9100000000000001
b,c,1.42,1.92
b,c,1.42,1.9300000000000002
b,c,1.42,1.94
b,c,1.42,1.9500000000000002
b,c,1.42,1.96
b,c,1.42,1.9700000000000002
b,c,1.42,1.98
b,c,1.42,1.9900000000000002
b,c,1.42,2.0
b,c,1.4300000000000002,1.25
b,c,1.4300000000000002,1.2599999999999998
b,c,1.4300000000000002,1.27
b,c,1.4300000000000002,1.2799999999999998
b,c,1.4300000000000002,1.29
b,c,1.4300000000000002,1.2999999999999998
b,c,1.4300000000000002,1.31
b,c,1.4300000000000002,1.3199999999999998
b,c,1.4300000000000002,1.33
b,c,1.4300000000000002,1.3399999999999999
b,c,1.4300000000000002,1.35
b,c,1.4300000000000002,1.3599999999999999
b,c,1.4300000000000002,1.37
b,c,1.4300000000000002,1.38
b,c,1.4300000000000002,1.3900000000000001
b,c,1.4300000000000002,1.4
b,c,1.4300000000000002,1.4100000000000001
b,c,1.4300000000000002,1.42
b,c,1.4300000000000002,1.4300000000000002
b,c,1.4300000000000002,1.44
b,c,1.4300000000000002,1.4500000000000002
b,c,1.4300000000000002,1.46
b,c,1.4300000000000002,1.4700000000000002
b,c,1.4300000000000002,1.48
b,c,1.4300000000000002,1.4900000000000002
b,c,1.4300000000000002,1.5
b,c,1.4300000000000002,1.5099999999999998
b,c,1.4300000000000002,1.52
b,c,1.4300000000000002,1.5299999999999998
b,c,1.4300000000000002,1.54
b,c,1.4300000000000002,1.5499999999999998
b,c,1.4300000000000002,1.56
b,c,1.4300000000000002,1.5699999999999998
b,c,1.4300000000000002,1.58
b,c,1.4300000000000002,1.5899999999999999
b,c,1.4300000000000002,1.6
b,c,1.4300000000000002,1.6099999999999999
b,c,1.4300000000000002,1.62
b,c,1.4300000000000002,1.63
b,c,1.4300000000000002,1.6400000000000001
b,c,1.4300000000000002,1.65
b,c,1.4300000000000002,1.6600000000000001
b,c,1.4300000000000002,1.67
b,c,1.4300000000000002,1.6800000000000002
b,c,1.4300000000000002,1.69
b,c,1.4300000000000002,1.7000000000000002
b,c,1.4300000000000002,1.71
b,c,1.4300000000000002,1.7200000000000002
b,c,1.4300000000000002,1.73
b,c,1.4300000000000002,1.7400000000000002
b,c,1.4300000000000002,1.75
b,c,1.4300000000000002,1.7599999999999998
b,c,1.4300000000000002,1.77
b,c,1.4300000000000002,1.7799999999999998
b,c,1.4300000000000002,1.79
b,c,1.4300000000000002,1.7999999999999998
b,c,1.4300000000000002,1.81
b,c,1.4300000000000002,1.8199999999999998
b,c,1.4300000000000002,1.83
b,c,1.4300000000000002,1.8399999999999999
b,c,1.4300000000000002,1.85
b,c,1.4300000000000002,1.8599999999999999
b,c,1.4300000000000002,1.87
b,c,1.4300000000000002,1.88
b,c,1.4300000000000002,1.8900000000000001
b,c,1.4300000000000002,1.9
b,c,1.4300000000000002,1.9100000000000001
b,c,1.4300000000000002,1.92
b,c,1.4300000000000002,1.9300000000000002
b,c,1.4300000000000002,1.94
b,c,1.4300000000000002,1.9500000000000002
b,c,1.4300000000000002,1.96
b,c,1.4300000000000002,1.9700000000000002
b,c,1.4300000000000002,1.98
b,c,1.4300000000000002,1.9900000000000002
b,c,1.4300000000000002,2.0
b,c,1.44,1.2400000000000002
b,c,1.44,1.25
b,c,1.44,1.2599999999999998
b,c,1.44,1.27
b,c,1.44,1.2799999999999998
b,c,1.44,1.29
b,c,1.44,1.2999999999999998
b,c,1.44,1.31
b,c,1.44,1.3199999999999998
b,c,1.44,1.33
b,c,1.44,1.3399999999999999
b,c,1.44,1.35
b,c,1.44,1.3599999999999999
b,c,1.44,1.37
b,c,1.44,1.38
b,c,1.44,1.3900000000000001
b,c,1.44,1.4
b,c,1.44,1.4100000000000001
b,c,1.44,1.42
b,c,1.44,1.4300000000000002
b,c,1.44,1.44
b,c,1.44,1.4500000000000002
b,c,1.44,1.46
b,c,1.44,1.4700000000000002
b,c,1.44,1.48
b,c,1.44,1.4900000000000002
b,c,1.44,1.5
b,c,1.44,1.5099999999999998
b,c,1.44,1.52
b,c,1.44,1.5299999999999998
b,c,1.44,1.54
b,c,1.44,1.5499999999999998
b,c,1.44,1.56
b,c,1.44,1.5699999999999998
b,c,1.44,1.58
b,c,1.44,1.5899999999999999
b,c,1.44,1.6
b,c,1.44,1.6099999999999999
b,c,1.44,1.62
b,c,1.44,1.63
b,c,1.44,1.6400000000000001
b,c,1.44,1.65
b,c,1.44,1.6600000000000001
b,c,1.44,1.67
b,c,1.44,1.6800000000000002
b,c,1.44,1.69
b,c,1.44,1.7000000000000002
b,c,1.44,1.71
b,c,1.44,1.7200000000000002
b,c,1.44,1.73
b,c,1.44,1.7400000000000002
b,c,1.44,1.75
b,c,1.44,1.7599999999999998
b,c,1.44,1.77
b,c,1.44,1.7799999999999998
b,c,1.44,1.79
b,c,1.44,1.7999999999999998
b,c,1.44,1.81
b,c,1.44,1.8199999999999998
b,c,1.44,1.83
b,c,1.44,1.8399999999999999
b,c,1.44,1.85
b,c,1.44,1.8599999999999999
b,c,1.44,1.87
b,c,1.44,1.88
b,c,1.44,1.8900000000000001
b,c,1.44,1.9
b,c,1.44,1.9100000000000001
b,c,1.44,1.92
b,c,1.44,1.9300000000000002
b,c,1.44,1.94
b,c,1.44,1.9500000000000002
b,c,1.44,1.96
b,c,1.44,1.9700000000000002
b,c,1.44,1.98
b,c,1.44,1.9900000000000002
b,c,1.44,2.0
b,c,1.4500000000000002,1.23
b,c,1.4500000000000002,1.2400000000000002
b,c,1.4500000000000002,1.25
b,c,1.4500000000000002,1.2599999999999998
b,c,1.4500000000000002,1.27
b,c,1.4500000000000002,1.2799999999999998
b,c,1.4500000000000002,1.29
b,c,1.4500000000000002,1.2999999999999998
b,c,1.4500000000000002,1.31
b,c,1.4500000000000002,1.3199999999999998
b,c,1.4500000000000002,1.33
b,c,1.4500000000000002,1.3399999999999999
b,c,1.4500000000000002,1.35
b,c,1.4500000000000002,1.3599999999999999
b,c,1.4500000000000002,1.37
b,c,1.4500000000000002,1.38
b,c,1.4500000000000002,1.3900000000000001
b,c,1.4500000000000002,1.4
b,c,1.4500000000000002,1.4100000000000001
b,c,1.4500000000000002,1.42
b,c,1.4500000000000002,1.4300000000000002
b,c,1.4500000000000002,1.44
b,c,1.4500000000000002,1.4500000000000002
b,c,1.4500000000000002,1.46
b,c,1.4500000000000002,1.4700000000000002
b,c,1.4500000000000002,1.48
b,c,1.4500000000000002,1.4900000000000002
b,c,1.4500000000000002,1.5
b,c,1.4500000000000002,1.5099999999999998
b,c,1.4500000000000002,1.52
b,c,1.4500000000000002,1.5299999999999998
b,c,1.4500000000000002,1.54
b,c,1.4500000000000002,1.5499999999999998
b,c,1.4500000000000002,1.56
b,c,1.4500000000000002,1.5699999999999998
b,c,1.4500000000000002,1.58
b,c,1.4500000000000002,1.5899999999999999
b,c,1.4500000000000002,1.6
b,c,1.4500000000000002,1.6099999999999999
b,c,1.4500000000000002,1.62
b,c,1.4500000000000002,1.63
b,c,1.4500000000000002,1.6400000000000001
b,c,1.4500000000000002,1.65
b,c,1.4500000000000002,1.6600000000000001
b,c,1.4500000000000002,1.67
b,c,1.4500000000000002,1.6800000000000002
b,c,1.4500000000000002,1.69
b,c,1.4500000000000002,1.7000000000000002
b,c,1.4500000000000002,1.71
b,c,1.4500000000000002,1.7200000000000002
b,c,1.4500000000000002,1.73
b,c,1.4500000000000002,1.7400000000000002
b,c,1.4500000000000002,1.75
b,c,1.4500000000000002,1.7599999999999998
b,c,1.4500000000000002,1.77
b,c,1.4500000000000002,1.7799999999999998
b,c,1.4500000000000002,1.79
b,c,1.4500000000000002,1.7999999999999998
b,c,1.4500000000000002,1.81
b,c,1.4500000000000002,1.8199999999999998
b,c,1.4500000000000002,1.83
b,c,1.4500000000000002,1.8399999999999999
b,c,1.4500000000000002,1.85
b,c,1.4500000000000002,1.8599999999999999
b,c,1.4500000000000002,1.87
b,c,1.4500000000000002,1.88
b,c,1.4500000000000002,1.8900000000000001
b,c,1.4500000000000002,1.9
b,c,1.4500000000000002,1.9100000000000001
b,c,1.4500000000000002,1.92
b,c,1.4500000000000002,1.9300000000000002
b,c,1.4500000000000002,1.94
b,c,1.4500000000000002,1.9500000000000002
b,c,1.4500000000000002,1.96
b,c,1.4500000000000002,1.9700000000000002
b,c,1.4500000000000002,1.98
b,c,1.4500000000000002,1.9900000000000002
b,c,1.4500000000000002,2.0
b,c,1.46,1.2200000000000002
b,c,1.46,1.23
b,c,1.46,1.2400000000000002
b,c,1.46,1.25
b,c,1.46,1.2599999999999998
b,c,1.46,1.27
b,c,1.46,1.2799999999999998
b,c,1.46,1.29
b,c,1.46,1.2999999999999998
b,c,1.46,1.31
b,c,1.46,1.3199999999999998
b,c,1.46,1.33
b,c,1.46,1.3399999999999999
b,c,1.46,1.35
b,c,1.46,1.3599999999999999
b,c,1.46,1.37
b,c,1.46,1.38
b,c,1.46,1.3900000000000001
b,c,1.46,1.4
b,c,1.46,1.4100000000000001
b,c,1.46,1.42
b,c,1.46,1.4300000000000002
b,c,1.46,1.44
b,c,1.46,1.4500000000000002
b,c,1.46,1.46
b,c,1.46,1.4700000000000002
b,c,1.46,1.48
b,c,1.46,1.4900000000000002
b,c,1.46,1.5
b,c,1.46,1.5099999999999998
b,c,1.46,1.52
b,c,1.46,1.5299999999999998
b,c,1.46,1.54
b,c,1.46,1.5499999999999998
b,c,1.46,1.56
b,c,1.46,1.5699999999999998
b,c,1.46,1.58
b,c,1.46,1.5899999999999999
b,c,1.46,1.6
b,c,1.46,1.6099999999999999
b,c,1.46,1.62
b,c,1.46,1.63
b,c,1.46,1.6400000000000001
b,c,1.46,1.65
b,c,1.46,1.6600000000000001
b,c,1.46,1.67
b,c,1.46,1.6800000000000002
b,c,1.46,1.69
b,c,1.46,1.7000000000000002
b,c,1.46,1.71
b,c,1.46,1.7200000000000002
b,c,1.46,1.73
b,c,1.46,1.7400000000000002
b,c,1.46,1.75
b,c,1.46,1.7599999999999998
b,c,1.46,1.77
b,c,1.46,1.7799999999999998
b,c,1.46,1.79
b,c,1.46,1.7999999999999998
b,c,1.46,1.81
b,c,1.46,1.8199999999999998
b,c,1.46,1.83
b,c,1.46,1.8399999999999999
b,c,1.46,1.85
b,c,1.46,1.8599999999999999
b,c,1.46,1.87
b,c,1.46,1.88
b,c,1.46,1.8900000000000001
b,c,1.46,1.9
b,c,1.46,1.9100000000000001
b,c,1.46,1.92
b,c,1.46,1.9300000000000002
b,c,1.46,1.94
b,c,1.46,1.9500000000000002
b,c,1.46,1.96
b,c,1.46,1.9700000000000002
b,c,1.46,1.98
b,c,1.46,1.9900000000000002
b,c,1.46,2.0
b,c,1.4700000000000002,1.21
b,c,1.4700000000000002,1.2200000000000002
b,c,1.4700000000000002,1.23
b,c,1.4700000000000002,1.2400000000000002
b,c,1.4700000000000002,1.25
b,c,1.4700000000000002,1.2599999999999998
b,c,1.4700000000000002,1.27
b,c,1.4700000000000002,1.2799999999999998
b,c,1.4700000000000002,1.29
b,c,1.4700000000000002,1.2999999999999998
b,c,1.4700000000000002,1.31
b,c,1.4700000000000002,1.3199999999999998
b,c,1.4700000000000002,1.33
b,c,1.4700000000000002,1.3399999999999999
b,c,1.4700000000000002,1.35
b,c,1.4700000000000002,1.3599999999999999
b,c,1.4700000000000002,1.37
b,c,1.4700000000000002,1.38
b,c,1.4700000000000002,1.3900000000000001
b,c,1.4700000000000002,1.4
b,c,1.4700000000000002,1.4100000000000001
b,c,1.4700000000000002,1.42
b,c,1.4700000000000002,1.4300000000000002
b,c,1.4700000000000002,1.44
b,c,1.4700000000000002,1.4500000000000002
b,c,1.4700000000000002,1.46
b,c,1.4700000000000002,1.4700000000000002
b,c,1.4700000000000002,1.48
b,c,1.4700000000000002,1.4900000000000002
b,c,1.4700000000000002,1.5
b,c,1.4700000000000002,1.5099999999999998
b,c,1.4700000000000002,1.52
b,c,1.4700000000000002,1.5299999999999998
b,c,1.4700000000000002,1.54
b,c,1.4700000000000002,1.5499999999999998
b,c,1.4700000000000002,1.56
b,c,1.4700000000000002,1.5699999999999998
b,c,1.4700000000000002,1.58
b,c,1.4700000000000002,1.5899999999999999
b,c,1.4700000000000002,1.6
b,c,1.4700000000000002,1.6099999999999999
b,c,1.4700000000000002,1.62
b,c,1.4700000000000002,1.63
b,c,1.4700000000000002,1.6400000000000001
b,c,1.4700000000000002,1.65
b,c,1.4700000000000002,1.6600000000000001
b,c,1.4700000000000002,1.67
b,c,1.4700000000000002,1.6800000000000002
b,c,1.4700000000000002,1.69
b,c,1.4700000000000002,1.7000000000000002
b,c,1.4700000000000002,1.71
b,c,1.4700000000000002,1.7200000000000002
b,c,1.4700000000000002,1.73
b,c,1.4700000000000002,1.7400000000000002
b,c,1.4700000000000002,1.75
b,c,1.4700000000000002,1.7599999999999998
b,c,1.4700000000000002,1.77
b,c,1.4700000000000002,1.7799999999999998
b,c,1.4700000000000002,1.79
b,c,1.4700000000000002,1.7999999999999998
b,c,1.4700000000000002,1.81
b,c,1.4700000000000002,1.8199999999999998
b,c,1.4700000000000002,1.83
b,c,1.4700000000000002,1.8399999999999999
b,c,1.4700000000000002,1.85
b,c,1.4700000000000002,1.8599999999999999
b,c,1.4700000000000002,1.87
b,c,1.4700000000000002,1.88
b,c,1.4700000000000002,1.8900000000000001
b,c,1.4700000000000002,1.9
b,c,1.4700000000000002,1.9100000000000001
b,c,1.4700000000000002,1.92
b,c,1.4700000000000002,1.9300000000000002
b,c,1.4700000000000002,1.94
b,c,1.4700000000000002,1.9500000000000002
b,c,1.4700000000000002,1.96
b,c,1.4700000000000002,1.9700000000000002
b,c,1.4700000000000002,1.98
b,c,1.4700000000000002,1.9900000000000002
b,c,1.4700000000000002,2.0
b,c,1.48,1.2000000000000002
b,c,1.48,1.21
b,c,1.48,1.2200000000000002
b,c,1.48,1.23
b,c,1.48,1.2400000000000002
b,c,1.48,1.25
b,c,1.48,1.2599999999999998
b,c,1.48,1.27
b,c,1.48,1.2799999999999998
b,c,1.48,1.29
b,c,1.48,1.2999999999999998
b,c,1.48,1.31
b,c,1.48,1.3199999999999998
b,c,1.48,1.33
b,c,1.48,1.3399999999999999
b,c,1.48,1.35
b,c,1.48,1.3599999999999999
b,c,1.48,1.37
b,c,1.48,1.38
b,c,1.48,1.3900000000000001
b,c,1.48,1.4
b,c,1.48,1.4100000000000001
b,c,1.48,1.42
b,c,1.48,1.4300000000000002
b,c,1.48,1.44
b,c,1.48,1.4500000000000002
b,c,1.48,1.46
b,c,1.48,1.4700000000000002
b,c,1.48,1.48
b,c,1.48,1.4900000000000002
b,c,1.48,1.5
b,c,1.48,1.5099999999999998
b,c,1.48,1.52
b,c,1.48,1.5299999999999998
b,c,1.48,1.54
b,c,1.48,1.5499999999999998
b,c,1.48,1.56
b,c,1.48,1.5699999999999998
b,c,1.48,1.58
b,c,1.48,1.5899999999999999
b,c,1.48,1.6
b,c,1.48,1.6099999999999999
b,c,1.48,1.62
b,c,1.48,1.63
b,c,1.48,1.6400000000000001
b,c,1.48,1.65
b,c,1.48,1.6600000000000001
b,c,1.48,1.67
b,c,1.48,1.6800000000000002
b,c,1.48,1.69
b,c,1.48,1.7000000000000002
b,c,1.48,1.71
b,c,1.48,1.7200000000000002
b,c,1.48,1.73
b,c,1.48,1.7400000000000002
b,c,1.48,1.75
b,c,1.48,1.7599999999999998
b,c,1.48,1.77
b,c,1.48,1.7799999999999998
b,c,1.48,1.79
b,c,1.48,1.7999999999999998
b,c,1.48,1.81
b,c,1.48,1.8199999999999998
b,c,1.48,1.83
b,c,1.48,1.8399999999999999
b,c,1.48,1.85
b,c,1.48,1.8599999999999999
b,c,1.48,1.87
b,c,1.48,1.88
b,c,1.48,1.8900000000000001
b,c,1.48,1.9
b,c,1.48,1.9100000000000001
b,c,1.48,1.92
b,c,1.48,1.9300000000000002
b,c,1.48,1.94
b,c,1.48,1.9500000000000002
b,c,1.48,1.96
b,c,1.48,1.9700000000000002
b,c,1.48,1.98
b,c,1.48,1.9900000000000002
b,c,1.48,2.0
b,c,1.4900000000000002,1.19
b,c,1.4900000000000002,1.2000000000000002
b,c,1.4900000000000002,1.21
b,c,1.4900000000000002,1.2200000000000002
b,c,1.4900000000000002,1.23
b,c,1.4900000000000002,1.2400000000000002
b,c,1.4900000000000002,1.25
b,c,1.4900000000000002,1.2599999999999998
b,c,1.4900000000000002,1.27
b,c,1.4900000000000002,1.2799999999999998
b,c,1.4900000000000002,1.29
b,c,1.4900000000000002,1.2999999999999998
b,c,1.4900000000000002,1.31
b,c,1.4900000000000002,1.3199999999999998
b,c,1.4900000000000002,1.33
b,c,1.4900000000000002,1.3399999999999999
b,c,1.4900000000000002,1.35
b,c,1.4900000000000002,1.3599999999999999
b,c,1.4900000000000002,1.37
b,c,1.4900000000000002,1.38
b,c,1.4900000000000002,1.3900000000000001
b,c,1.4900000000000002,1.4
b,c,1.4900000000000002,1.4100000000000001
b,c,1.4900000000000002,1.42
b,c,1.4900000000000002,1.4300000000000002
b,c,1.4900000000000002,1.44
b,c,1.4900000000000002,1.4500000000000002
b,c,1.4900000000000002,1.46
b,c,1.4900000000000002,1.4700000000000002
b,c,1.4900000000000002,1.48
b,c,1.4900000000000002,1.4900000000000002
b,c,1.4900000000000002,1.5
b,c,1.4900000000000002,1.5099999999999998
b,c,1.4900000000000002,1.52
b,c,1.4900000000000002,1.5299999999999998
b,c,1.4900000000000002,1.54
b,c,1.4900000000000002,1.5499999999999998
b,c,1.4900000000000002,1.56
b,c,1.4900000000000002,1.5699999999999998
b,c,1.4900000000000002,1.58
b,c,1.4900000000000002,1.5899999999999999
b,c,1.4900000000000002,1.6
b,c,1.4900000000000002,1.6099999999999999
b,c,1.4900000000000002,1.62
b,c,1.4900000000000002,1.63
b,c,1.4900000000000002,1.6400000000000001
b,c,1.4900000000000002,1.65
b,c,1.4900000000000002,1.6600000000000001
b,c,1.4900000000000002,1.67
